+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------------------------------------------+
|          Parameter           |                     Value                     |
+==============================+===============================================+
| Layer Type:                  | lstm                                          |
+------------------------------+-----------------------------------------------+
| Loss Metric:                 | huber                                         |
+------------------------------+-----------------------------------------------+
| Sequence Length:             | 20                                            |
+------------------------------+-----------------------------------------------+
| Learning Rate:               | 0.001                                         |
+------------------------------+-----------------------------------------------+
| Target Update Steps:         | 100                                           |
+------------------------------+-----------------------------------------------+
| Optimizer:                   | rmsprop                                       |
+------------------------------+-----------------------------------------------+
| Weight Decay:                | 0                                             |
+------------------------------+-----------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                         |
+------------------------------+-----------------------------------------------+
| Scale Q-values with lr       | True                                          |
+------------------------------+-----------------------------------------------+
| Hard or Soft Update          | True                                          |
+------------------------------+-----------------------------------------------+
| Polyak Factor                | None                                          |
+------------------------------+-----------------------------------------------+
| Make POMDP                   | Train: True, Hidden dims: [1, 2], mask        |
|                              | Evaluation: True, Hidden dims: [1, 2, 3],     |
|                              | mask                                          |
+------------------------------+-----------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.90 | Reward:  13.0 | Average Reward: 13.000 | Steps:    13 | Total Reward:  13.0|
| Episode:   2 | Epsilon:  0.86 | Reward:  38.0 | Average Reward: 25.500 | Steps:    51 | Total Reward:  51.0|
| Episode:   3 | Epsilon:  0.82 | Reward:  21.0 | Average Reward: 24.000 | Steps:    72 | Total Reward:  72.0|
| Episode:   4 | Epsilon:  0.79 | Reward:  16.0 | Average Reward: 22.000 | Steps:    88 | Total Reward:  88.0|
| Episode:   5 | Epsilon:  0.75 | Reward:  11.0 | Average Reward: 19.800 | Steps:    99 | Total Reward:  99.0|
| Episode:   6 | Epsilon:  0.72 | Reward:  12.0 | Average Reward: 18.500 | Steps:   111 | Total Reward: 111.0|
| Episode:   7 | Epsilon:  0.69 | Reward:  13.0 | Average Reward: 17.714 | Steps:   124 | Total Reward: 124.0|
| Episode:   8 | Epsilon:  0.66 | Reward:  11.0 | Average Reward: 16.875 | Steps:   135 | Total Reward: 135.0|
| Episode:   9 | Epsilon:  0.64 | Reward:  34.0 | Average Reward: 18.778 | Steps:   169 | Total Reward: 169.0|
| Episode:  10 | Epsilon:  0.61 | Reward:  28.0 | Average Reward: 19.700 | Steps:   197 | Total Reward: 197.0|
| Episode:  11 | Epsilon:  0.59 | Reward:  14.0 | Average Reward: 19.182 | Steps:   211 | Total Reward: 211.0|
| Episode:  12 | Epsilon:  0.56 | Reward:  31.0 | Average Reward: 20.167 | Steps:   242 | Total Reward: 242.0|
| Episode:  13 | Epsilon:  0.54 | Reward:  33.0 | Average Reward: 21.154 | Steps:   275 | Total Reward: 275.0|
| Episode:  14 | Epsilon:  0.52 | Reward:   9.0 | Average Reward: 20.286 | Steps:   284 | Total Reward: 284.0|
| Episode:  15 | Epsilon:  0.50 | Reward:   8.0 | Average Reward: 19.467 | Steps:   292 | Total Reward: 292.0|
| Episode:  16 | Epsilon:  0.48 | Reward:  11.0 | Average Reward: 18.938 | Steps:   303 | Total Reward: 303.0|
| Episode:  17 | Epsilon:  0.46 | Reward:   9.0 | Average Reward: 18.353 | Steps:   312 | Total Reward: 312.0|
| Episode:  18 | Epsilon:  0.44 | Reward:  10.0 | Average Reward: 17.889 | Steps:   322 | Total Reward: 322.0|
| Episode:  19 | Epsilon:  0.43 | Reward:  11.0 | Average Reward: 17.526 | Steps:   333 | Total Reward: 333.0|
| Episode:  20 | Epsilon:  0.41 | Reward:  12.0 | Average Reward: 17.250 | Steps:   345 | Total Reward: 345.0|
| Episode:  21 | Epsilon:  0.39 | Reward:  11.0 | Average Reward: 16.952 | Steps:   356 | Total Reward: 356.0|
| Episode:  22 | Epsilon:  0.38 | Reward:  12.0 | Average Reward: 16.727 | Steps:   368 | Total Reward: 368.0|
| Episode:  23 | Epsilon:  0.37 | Reward:  14.0 | Average Reward: 16.609 | Steps:   382 | Total Reward: 382.0|
| Episode:  24 | Epsilon:  0.35 | Reward:  11.0 | Average Reward: 16.375 | Steps:   393 | Total Reward: 393.0|
| Episode:  25 | Epsilon:  0.34 | Reward:   9.0 | Average Reward: 16.080 | Steps:   402 | Total Reward: 402.0|
| Episode:  26 | Epsilon:  0.33 | Reward:   9.0 | Average Reward: 15.808 | Steps:   411 | Total Reward: 411.0|
| Episode:  27 | Epsilon:  0.32 | Reward:  15.0 | Average Reward: 15.778 | Steps:   426 | Total Reward: 426.0|
