+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+------------------------------------+
|          Parameter           |               Value                |
+==============================+====================================+
| Layer Type:                  | hopfield_pooling                   |
+------------------------------+------------------------------------+
| Loss Metric:                 | huber                              |
+------------------------------+------------------------------------+
| Sequence Length:             | 20                                 |
+------------------------------+------------------------------------+
| Learning Rate:               | 0.010                              |
+------------------------------+------------------------------------+
| Target Update Steps:         | 100                                |
+------------------------------+------------------------------------+
| Optimizer:                   | rmsprop                            |
+------------------------------+------------------------------------+
| Hopfield Inverse Temperature | 0.100                              |
+------------------------------+------------------------------------+
| Scale Q-values with lr       | True                               |
+------------------------------+------------------------------------+
| Hard or Soft Update          | True                               |
+------------------------------+------------------------------------+
| Polyak Factor                | None                               |
+------------------------------+------------------------------------+
| Make POMDP                   | Train: True, Hidden dims: [1]      |
|                              | Evaluation: True, Hidden dims: [1] |
+------------------------------+------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.90 | Reward: -196.20449434412035 | Average Reward: -196.204 | Steps:    70 | Total Reward: -196.20449434412035|
| Episode:   2 | Epsilon:  0.86 | Reward: -452.31290224159784 | Average Reward: -324.259 | Steps:   173 | Total Reward: -648.5173965857183|
| Episode:   3 | Epsilon:  0.82 | Reward: -58.97952918376457 | Average Reward: -235.832 | Steps:   239 | Total Reward: -707.4969257694821|
| Episode:   4 | Epsilon:  0.79 | Reward: -242.3597873941826 | Average Reward: -237.464 | Steps:   337 | Total Reward: -949.8567131636644|
| Episode:   5 | Epsilon:  0.75 | Reward: -225.55067583719148 | Average Reward: -235.081 | Steps:   403 | Total Reward: -1175.4073890008556|
| Episode:   6 | Epsilon:  0.72 | Reward: -237.25105006682995 | Average Reward: -235.443 | Steps:   474 | Total Reward: -1412.6584390676853|
| Episode:   7 | Epsilon:  0.69 | Reward: -238.03336204074338 | Average Reward: -235.813 | Steps:   571 | Total Reward: -1650.6918011084285|
| Episode:   8 | Epsilon:  0.66 | Reward: -123.32029011596778 | Average Reward: -221.752 | Steps:   637 | Total Reward: -1774.012091224395|
| Episode:   9 | Epsilon:  0.64 | Reward: -484.34823855289454 | Average Reward: -250.929 | Steps:   735 | Total Reward: -2258.36032977729|
| Episode:  10 | Epsilon:  0.61 | Reward: -503.85417734877024 | Average Reward: -276.221 | Steps:   817 | Total Reward: -2762.21450712606|
| Episode:  11 | Epsilon:  0.59 | Reward: -272.2714655887636 | Average Reward: -275.862 | Steps:   886 | Total Reward: -3034.4859727148228|
| Episode:  12 | Epsilon:  0.56 | Reward: -451.9032279049185 | Average Reward: -290.532 | Steps:   951 | Total Reward: -3486.3892006197407|
| Episode:  13 | Epsilon:  0.54 | Reward: -133.43000110724506 | Average Reward: -278.448 | Steps:  1005 | Total Reward: -3619.8192017269866|
| Episode:  14 | Epsilon:  0.52 | Reward: -533.6928223689084 | Average Reward: -296.679 | Steps:  1087 | Total Reward: -4153.512024095893|
