+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------------------------------------------+
|          Parameter           |                     Value                     |
+==============================+===============================================+
| Layer Type:                  | lstm                                          |
+------------------------------+-----------------------------------------------+
| Loss Metric:                 | huber                                         |
+------------------------------+-----------------------------------------------+
| Sequence Length:             | 20                                            |
+------------------------------+-----------------------------------------------+
| Learning Rate:               | 0.001                                         |
+------------------------------+-----------------------------------------------+
| Target Update Steps:         | 100                                           |
+------------------------------+-----------------------------------------------+
| Optimizer:                   | rmsprop                                       |
+------------------------------+-----------------------------------------------+
| Weight Decay:                | 0.000                                         |
+------------------------------+-----------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                         |
+------------------------------+-----------------------------------------------+
| Scale Q-values with lr       | True                                          |
+------------------------------+-----------------------------------------------+
| Hard or Soft Update          | True                                          |
+------------------------------+-----------------------------------------------+
| Polyak Factor                | None                                          |
+------------------------------+-----------------------------------------------+
| Make POMDP                   | Train: True, Hidden dims: [1, 2], mask        |
|                              | Evaluation: True, Hidden dims: [1, 2, 3],     |
|                              | mask                                          |
+------------------------------+-----------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.90 | Reward:  21.0 | Average Reward: 21.000 | Steps:    21 | Total Reward:  21.0|
| Episode:   2 | Epsilon:  0.86 | Reward:  11.0 | Average Reward: 16.000 | Steps:    32 | Total Reward:  32.0|
| Episode:   3 | Epsilon:  0.82 | Reward:  16.0 | Average Reward: 16.000 | Steps:    48 | Total Reward:  48.0|
| Episode:   4 | Epsilon:  0.79 | Reward:  20.0 | Average Reward: 17.000 | Steps:    68 | Total Reward:  68.0|
| Episode:   5 | Epsilon:  0.75 | Reward:  19.0 | Average Reward: 17.400 | Steps:    87 | Total Reward:  87.0|
| Episode:   6 | Epsilon:  0.72 | Reward:  13.0 | Average Reward: 16.667 | Steps:   100 | Total Reward: 100.0|
| Episode:   7 | Epsilon:  0.69 | Reward:  11.0 | Average Reward: 15.857 | Steps:   111 | Total Reward: 111.0|
| Episode:   8 | Epsilon:  0.66 | Reward:  11.0 | Average Reward: 15.250 | Steps:   122 | Total Reward: 122.0|
| Episode:   9 | Epsilon:  0.64 | Reward:  10.0 | Average Reward: 14.667 | Steps:   132 | Total Reward: 132.0|
| Episode:  10 | Epsilon:  0.61 | Reward:  25.0 | Average Reward: 15.700 | Steps:   157 | Total Reward: 157.0|
| Episode:  11 | Epsilon:  0.59 | Reward:  10.0 | Average Reward: 15.182 | Steps:   167 | Total Reward: 167.0|
| Episode:  12 | Epsilon:  0.56 | Reward:  12.0 | Average Reward: 14.917 | Steps:   179 | Total Reward: 179.0|
| Episode:  13 | Epsilon:  0.54 | Reward:  12.0 | Average Reward: 14.692 | Steps:   191 | Total Reward: 191.0|
| Episode:  14 | Epsilon:  0.52 | Reward:  18.0 | Average Reward: 14.929 | Steps:   209 | Total Reward: 209.0|
| Episode:  15 | Epsilon:  0.50 | Reward:  11.0 | Average Reward: 14.667 | Steps:   220 | Total Reward: 220.0|
| Episode:  16 | Epsilon:  0.48 | Reward:  10.0 | Average Reward: 14.375 | Steps:   230 | Total Reward: 230.0|
| Episode:  17 | Epsilon:  0.46 | Reward:  21.0 | Average Reward: 14.765 | Steps:   251 | Total Reward: 251.0|
| Episode:  18 | Epsilon:  0.44 | Reward:  15.0 | Average Reward: 14.778 | Steps:   266 | Total Reward: 266.0|
| Episode:  19 | Epsilon:  0.43 | Reward:  10.0 | Average Reward: 14.526 | Steps:   276 | Total Reward: 276.0|
| Episode:  20 | Epsilon:  0.41 | Reward:  10.0 | Average Reward: 14.300 | Steps:   286 | Total Reward: 286.0|
| Episode:  21 | Epsilon:  0.39 | Reward:  13.0 | Average Reward: 14.238 | Steps:   299 | Total Reward: 299.0|
| Episode:  22 | Epsilon:  0.38 | Reward:  12.0 | Average Reward: 14.136 | Steps:   311 | Total Reward: 311.0|
| Episode:  23 | Epsilon:  0.37 | Reward:   9.0 | Average Reward: 13.913 | Steps:   320 | Total Reward: 320.0|
| Episode:  24 | Epsilon:  0.35 | Reward:  11.0 | Average Reward: 13.792 | Steps:   331 | Total Reward: 331.0|
| Episode:  25 | Epsilon:  0.34 | Reward:  11.0 | Average Reward: 13.680 | Steps:   342 | Total Reward: 342.0|
| Episode:  26 | Epsilon:  0.33 | Reward:   9.0 | Average Reward: 13.500 | Steps:   351 | Total Reward: 351.0|
| Episode:  27 | Epsilon:  0.32 | Reward:  11.0 | Average Reward: 13.407 | Steps:   362 | Total Reward: 362.0|
| Episode:  28 | Epsilon:  0.31 | Reward:  14.0 | Average Reward: 13.429 | Steps:   376 | Total Reward: 376.0|
| Episode:  29 | Epsilon:  0.30 | Reward:  10.0 | Average Reward: 13.310 | Steps:   386 | Total Reward: 386.0|
| Episode:  30 | Epsilon:  0.29 | Reward:  13.0 | Average Reward: 13.300 | Steps:   399 | Total Reward: 399.0|
| Episode:  31 | Epsilon:  0.28 | Reward:  10.0 | Average Reward: 13.194 | Steps:   409 | Total Reward: 409.0|
| Episode:  32 | Epsilon:  0.27 | Reward:  11.0 | Average Reward: 13.125 | Steps:   420 | Total Reward: 420.0|
| Episode:  33 | Epsilon:  0.26 | Reward:   9.0 | Average Reward: 13.000 | Steps:   429 | Total Reward: 429.0|
| Episode:  34 | Epsilon:  0.25 | Reward:  13.0 | Average Reward: 13.000 | Steps:   442 | Total Reward: 442.0|
| Episode:  35 | Epsilon:  0.25 | Reward:  10.0 | Average Reward: 12.914 | Steps:   452 | Total Reward: 452.0|
| Episode:  36 | Epsilon:  0.24 | Reward:  13.0 | Average Reward: 12.917 | Steps:   465 | Total Reward: 465.0|
| Episode:  37 | Epsilon:  0.23 | Reward:  10.0 | Average Reward: 12.838 | Steps:   475 | Total Reward: 475.0|
| Episode:  38 | Epsilon:  0.23 | Reward:   9.0 | Average Reward: 12.737 | Steps:   484 | Total Reward: 484.0|
| Episode:  39 | Epsilon:  0.22 | Reward:  10.0 | Average Reward: 12.667 | Steps:   494 | Total Reward: 494.0|
| Episode:  40 | Epsilon:  0.21 | Reward:   9.0 | Average Reward: 12.575 | Steps:   503 | Total Reward: 503.0|
| Episode:  41 | Epsilon:  0.21 | Reward:  11.0 | Average Reward: 12.537 | Steps:   514 | Total Reward: 514.0|
| Episode:  42 | Epsilon:  0.20 | Reward:  10.0 | Average Reward: 12.476 | Steps:   524 | Total Reward: 524.0|
| Episode:  43 | Epsilon:  0.20 | Reward:  11.0 | Average Reward: 12.442 | Steps:   535 | Total Reward: 535.0|
| Episode:  44 | Epsilon:  0.19 | Reward:  12.0 | Average Reward: 12.432 | Steps:   547 | Total Reward: 547.0|
| Episode:  45 | Epsilon:  0.19 | Reward:  10.0 | Average Reward: 12.378 | Steps:   557 | Total Reward: 557.0|
| Episode:  46 | Epsilon:  0.18 | Reward:  10.0 | Average Reward: 12.326 | Steps:   567 | Total Reward: 567.0|
| Episode:  47 | Epsilon:  0.18 | Reward:   9.0 | Average Reward: 12.255 | Steps:   576 | Total Reward: 576.0|
| Episode:  48 | Epsilon:  0.18 | Reward:   9.0 | Average Reward: 12.188 | Steps:   585 | Total Reward: 585.0|
| Episode:  49 | Epsilon:  0.17 | Reward:   8.0 | Average Reward: 12.102 | Steps:   593 | Total Reward: 593.0|
| Episode:  50 | Epsilon:  0.17 | Reward:   9.0 | Average Reward: 12.040 | Steps:   602 | Total Reward: 602.0|
| Episode:  51 | Epsilon:  0.17 | Reward:   9.0 | Average Reward: 11.980 | Steps:   611 | Total Reward: 611.0|
| Episode:  52 | Epsilon:  0.16 | Reward:  13.0 | Average Reward: 12.000 | Steps:   624 | Total Reward: 624.0|
| Episode:  53 | Epsilon:  0.16 | Reward:   9.0 | Average Reward: 11.943 | Steps:   633 | Total Reward: 633.0|
| Episode:  54 | Epsilon:  0.16 | Reward:  11.0 | Average Reward: 11.926 | Steps:   644 | Total Reward: 644.0|
| Episode:  55 | Epsilon:  0.15 | Reward:   9.0 | Average Reward: 11.873 | Steps:   653 | Total Reward: 653.0|
| Episode:  56 | Epsilon:  0.15 | Reward:  13.0 | Average Reward: 11.893 | Steps:   666 | Total Reward: 666.0|
| Episode:  57 | Epsilon:  0.15 | Reward:  10.0 | Average Reward: 11.860 | Steps:   676 | Total Reward: 676.0|
| Episode:  58 | Epsilon:  0.15 | Reward:  11.0 | Average Reward: 11.845 | Steps:   687 | Total Reward: 687.0|
| Episode:  59 | Epsilon:  0.14 | Reward:  11.0 | Average Reward: 11.831 | Steps:   698 | Total Reward: 698.0|
| Episode:  60 | Epsilon:  0.14 | Reward:   9.0 | Average Reward: 11.783 | Steps:   707 | Total Reward: 707.0|
| Episode:  61 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 11.754 | Steps:   717 | Total Reward: 717.0|
| Episode:  62 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 11.726 | Steps:   727 | Total Reward: 727.0|
| Episode:  63 | Epsilon:  0.14 | Reward:  10.0 | Average Reward: 11.698 | Steps:   737 | Total Reward: 737.0|
| Episode:  64 | Epsilon:  0.13 | Reward:   9.0 | Average Reward: 11.656 | Steps:   746 | Total Reward: 746.0|
| Episode:  65 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 11.631 | Steps:   756 | Total Reward: 756.0|
| Episode:  66 | Epsilon:  0.13 | Reward:  12.0 | Average Reward: 11.636 | Steps:   768 | Total Reward: 768.0|
| Episode:  67 | Epsilon:  0.13 | Reward:   9.0 | Average Reward: 11.597 | Steps:   777 | Total Reward: 777.0|
| Episode:  68 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 11.574 | Steps:   787 | Total Reward: 787.0|
| Episode:  69 | Epsilon:  0.13 | Reward:  12.0 | Average Reward: 11.580 | Steps:   799 | Total Reward: 799.0|
| Episode:  70 | Epsilon:  0.13 | Reward:  10.0 | Average Reward: 11.557 | Steps:   809 | Total Reward: 809.0|
| Episode:  71 | Epsilon:  0.12 | Reward:   8.0 | Average Reward: 11.507 | Steps:   817 | Total Reward: 817.0|
| Episode:  72 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 11.472 | Steps:   826 | Total Reward: 826.0|
| Episode:  73 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 11.438 | Steps:   835 | Total Reward: 835.0|
| Episode:  74 | Epsilon:  0.12 | Reward:   8.0 | Average Reward: 11.392 | Steps:   843 | Total Reward: 843.0|
| Episode:  75 | Epsilon:  0.12 | Reward:  11.0 | Average Reward: 11.387 | Steps:   854 | Total Reward: 854.0|
| Episode:  76 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.368 | Steps:   864 | Total Reward: 864.0|
| Episode:  77 | Epsilon:  0.12 | Reward:  10.0 | Average Reward: 11.351 | Steps:   874 | Total Reward: 874.0|
| Episode:  78 | Epsilon:  0.12 | Reward:  11.0 | Average Reward: 11.346 | Steps:   885 | Total Reward: 885.0|
| Episode:  79 | Epsilon:  0.12 | Reward:  11.0 | Average Reward: 11.342 | Steps:   896 | Total Reward: 896.0|
| Episode:  80 | Epsilon:  0.12 | Reward:   9.0 | Average Reward: 11.312 | Steps:   905 | Total Reward: 905.0|
| Episode:  81 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.296 | Steps:   915 | Total Reward: 915.0|
| Episode:  82 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.280 | Steps:   925 | Total Reward: 925.0|
| Episode:  83 | Epsilon:  0.11 | Reward:  12.0 | Average Reward: 11.289 | Steps:   937 | Total Reward: 937.0|
| Episode:  84 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.274 | Steps:   947 | Total Reward: 947.0|
| Episode:  85 | Epsilon:  0.11 | Reward:   8.0 | Average Reward: 11.235 | Steps:   955 | Total Reward: 955.0|
| Episode:  86 | Epsilon:  0.11 | Reward:  10.0 | Average Reward: 11.221 | Steps:   965 | Total Reward: 965.0|
| Episode:  87 | Epsilon:  0.11 | Reward:   9.0 | Average Reward: 11.195 | Steps:   974 | Total Reward: 974.0|
| Episode:  88 | Epsilon:  0.11 | Reward:  11.0 | Average Reward: 11.193 | Steps:   985 | Total Reward: 985.0|
