+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+---------------------------------------------+
|          Parameter           |                    Value                    |
+==============================+=============================================+
| Layer Type:                  | gru                                         |
+------------------------------+---------------------------------------------+
| Loss Metric:                 | mse                                         |
+------------------------------+---------------------------------------------+
| Sequence Length:             | 20                                          |
+------------------------------+---------------------------------------------+
| Learning Rate:               | 0.001                                       |
+------------------------------+---------------------------------------------+
| Target Update Steps:         | 100                                         |
+------------------------------+---------------------------------------------+
| Optimizer:                   | rmsprop                                     |
+------------------------------+---------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                       |
+------------------------------+---------------------------------------------+
| Scale Q-values with lr       | True                                        |
+------------------------------+---------------------------------------------+
| Hard or Soft Update          | True                                        |
+------------------------------+---------------------------------------------+
| Polyak Factor                | None                                        |
+------------------------------+---------------------------------------------+
| Make POMDP                   | Train: True, Hidden dims: [1], mask         |
|                              | Evaluation: True, Hidden dims: [1, 2], mask |
+------------------------------+---------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.90 | Reward: -82.11263138585367 | Average Reward: -82.113 | Steps:    97 | Total Reward: -82.11263138585367|
| Episode:   2 | Epsilon:  0.86 | Reward: -384.43890083781326 | Average Reward: -233.276 | Steps:   246 | Total Reward: -466.551532223667|
| Episode:   3 | Epsilon:  0.82 | Reward: -93.11541841262937 | Average Reward: -186.556 | Steps:   335 | Total Reward: -559.6669506362957|
| Episode:   4 | Epsilon:  0.79 | Reward: -245.51019597498302 | Average Reward: -201.294 | Steps:   438 | Total Reward: -805.1771466112779|
| Episode:   5 | Epsilon:  0.75 | Reward: -344.43262901771175 | Average Reward: -229.922 | Steps:   525 | Total Reward: -1149.6097756289885|
| Episode:   6 | Epsilon:  0.72 | Reward: -319.7489452737633 | Average Reward: -244.893 | Steps:   618 | Total Reward: -1469.3587209027505|
| Episode:   7 | Epsilon:  0.69 | Reward: -232.70461123082052 | Average Reward: -243.152 | Steps:   708 | Total Reward: -1702.0633321335704|
| Episode:   8 | Epsilon:  0.66 | Reward: -151.49603242505106 | Average Reward: -231.695 | Steps:   835 | Total Reward: -1853.5593645586214|
| Episode:   9 | Epsilon:  0.64 | Reward: -543.5632776653795 | Average Reward: -266.347 | Steps:  1055 | Total Reward: -2397.1226422239993|
| Episode:  10 | Epsilon:  0.61 | Reward: -173.56326128442157 | Average Reward: -257.069 | Steps:  1181 | Total Reward: -2570.68590350842|
| Episode:  11 | Epsilon:  0.59 | Reward: -311.8706546955002 | Average Reward: -262.051 | Steps:  1509 | Total Reward: -2882.5565582039208|
| Episode:  12 | Epsilon:  0.56 | Reward: -338.1279700029679 | Average Reward: -268.390 | Steps:  1637 | Total Reward: -3220.6845282068884|
| Episode:  13 | Epsilon:  0.54 | Reward: -353.1244949828274 | Average Reward: -274.908 | Steps:  1739 | Total Reward: -3573.8090231897163|
| Episode:  14 | Epsilon:  0.52 | Reward: -363.06062700042025 | Average Reward: -281.205 | Steps:  1838 | Total Reward: -3936.8696501901363|
| Episode:  15 | Epsilon:  0.50 | Reward: -476.6583573697485 | Average Reward: -294.235 | Steps:  1919 | Total Reward: -4413.528007559884|
| Episode:  16 | Epsilon:  0.48 | Reward: -241.56055207701954 | Average Reward: -290.943 | Steps:  2006 | Total Reward: -4655.088559636905|
| Episode:  17 | Epsilon:  0.46 | Reward: -539.3848526987637 | Average Reward: -305.557 | Steps:  2144 | Total Reward: -5194.47341233567|
| Episode:  18 | Epsilon:  0.44 | Reward: -502.04866325704666 | Average Reward: -316.473 | Steps:  2235 | Total Reward: -5696.522075592719|
| Episode:  19 | Epsilon:  0.43 | Reward: -459.4863766447122 | Average Reward: -324.000 | Steps:  2392 | Total Reward: -6156.008452237431|
| Episode:  20 | Epsilon:  0.41 | Reward: -491.12553641558253 | Average Reward: -332.357 | Steps:  2469 | Total Reward: -6647.133988653013|
| Episode:  21 | Epsilon:  0.39 | Reward: -458.9158805375107 | Average Reward: -338.383 | Steps:  2596 | Total Reward: -7106.049869190523|
| Episode:  22 | Epsilon:  0.38 | Reward: -908.5197072031268 | Average Reward: -364.299 | Steps:  2825 | Total Reward: -8014.569576393656|
| Episode:  23 | Epsilon:  0.37 | Reward: -291.2066487964207 | Average Reward: -361.121 | Steps:  2915 | Total Reward: -8305.776225190077|
| Episode:  24 | Epsilon:  0.35 | Reward: -506.7919627039269 | Average Reward: -367.190 | Steps:  3171 | Total Reward: -8812.568187894021|
| Episode:  25 | Epsilon:  0.34 | Reward: -375.71076893612565 | Average Reward: -367.531 | Steps:  3255 | Total Reward: -9188.27895683014|
| Episode:  26 | Epsilon:  0.33 | Reward: -634.4466898221795 | Average Reward: -377.797 | Steps:  3381 | Total Reward: -9822.72564665232|
| Episode:  27 | Epsilon:  0.32 | Reward: -541.4869559293962 | Average Reward: -383.860 | Steps:  3478 | Total Reward: -10364.212602581718|
| Episode:  28 | Epsilon:  0.31 | Reward: -418.98154049923676 | Average Reward: -385.114 | Steps:  3600 | Total Reward: -10783.194143080951|
