+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam                       | adamW              |
+------------------------+----------------------------+--------------------+
+------------------------------+-----------+
|          Parameter           |   Value   |
+==============================+===========+
| Loss Metric:                 | smooth_l1 |
+------------------------------+-----------+
| Sequence Length:             | 20        |
+------------------------------+-----------+
| Learning Rate:               | 0.001     |
+------------------------------+-----------+
| Update Target Steps:         | 10000     |
+------------------------------+-----------+
| Optimizer:                   | rmsprop   |
+------------------------------+-----------+
| Hopfield Inverse Temperature | 0.010     |
+------------------------------+-----------+
| Big or Small Loss            | no        |
+------------------------------+-----------+
| Soft or Hard Update          | hard      |
+------------------------------+-----------+
| Polyak Factor                | None      |
+------------------------------+-----------+
| Episode:   1 | Epsilon:  0.90 | Reward: -252.3470515261678 | Average Reward: -252.347 | Steps:    92 | Total Reward: -252.3470515261678|
| Episode:   2 | Epsilon:  0.86 | Reward: -271.90829782121733 | Average Reward: -262.128 | Steps:   176 | Total Reward: -524.2553493473845|
| Episode:   3 | Epsilon:  0.82 | Reward: -398.3855679075823 | Average Reward: -307.547 | Steps:   266 | Total Reward: -922.6409172549662|
| Episode:   4 | Epsilon:  0.79 | Reward: -130.73723234580223 | Average Reward: -263.345 | Steps:   352 | Total Reward: -1053.3781496007682|
| Episode:   5 | Epsilon:  0.75 | Reward: -66.50811194495428 | Average Reward: -223.977 | Steps:   424 | Total Reward: -1119.8862615457224|
| Episode:   6 | Epsilon:  0.72 | Reward: -159.80493472964906 | Average Reward: -213.282 | Steps:   528 | Total Reward: -1279.6911962753716|
| Episode:   7 | Epsilon:  0.69 | Reward: -266.9104176257123 | Average Reward: -220.943 | Steps:   619 | Total Reward: -1546.601613901083|
| Episode:   8 | Epsilon:  0.66 | Reward: -255.5611314738209 | Average Reward: -225.270 | Steps:   730 | Total Reward: -1802.162745374903|
| Episode:   9 | Epsilon:  0.64 | Reward: -130.7084713872233 | Average Reward: -214.763 | Steps:   808 | Total Reward: -1932.871216762126|
| Episode:  10 | Epsilon:  0.61 | Reward: -102.78942061192083 | Average Reward: -203.566 | Steps:   902 | Total Reward: -2035.660637374046|
| Episode:  11 | Epsilon:  0.59 | Reward: -315.40893132849436 | Average Reward: -213.734 | Steps:  1007 | Total Reward: -2351.06956870254|
| Episode:  12 | Epsilon:  0.56 | Reward: -122.479062843747 | Average Reward: -206.129 | Steps:  1095 | Total Reward: -2473.548631546288|
| Episode:  13 | Epsilon:  0.54 | Reward: -119.7288863243569 | Average Reward: -199.483 | Steps:  1159 | Total Reward: -2593.2775178706456|
| Episode:  14 | Epsilon:  0.52 | Reward: -32.80909564131102 | Average Reward: -187.578 | Steps:  1249 | Total Reward: -2626.0866135119572|
| Episode:  15 | Epsilon:  0.50 | Reward: -125.1798714748105 | Average Reward: -183.418 | Steps:  1335 | Total Reward: -2751.2664849867656|
| Episode:  16 | Epsilon:  0.48 | Reward: -122.37506157089395 | Average Reward: -179.603 | Steps:  1402 | Total Reward: -2873.6415465576592|
| Episode:  17 | Epsilon:  0.46 | Reward: -86.95687255273839 | Average Reward: -174.153 | Steps:  1467 | Total Reward: -2960.5984191103958|
| Episode:  18 | Epsilon:  0.44 | Reward: -125.80122106264565 | Average Reward: -171.467 | Steps:  1556 | Total Reward: -3086.3996401730396|
| Episode:  19 | Epsilon:  0.43 | Reward: -148.20813229983187 | Average Reward: -170.243 | Steps:  1642 | Total Reward: -3234.6077724728693|
| Episode:  20 | Epsilon:  0.41 | Reward: -313.47388348962653 | Average Reward: -177.404 | Steps:  1767 | Total Reward: -3548.0816559624946|
| Episode:  21 | Epsilon:  0.39 | Reward: -153.71174409685963 | Average Reward: -176.276 | Steps:  1851 | Total Reward: -3701.793400059354|
| Episode:  22 | Epsilon:  0.38 | Reward: -108.36154334770505 | Average Reward: -173.189 | Steps:  1911 | Total Reward: -3810.1549434070575|
| Episode:  23 | Epsilon:  0.37 | Reward: -145.84096664486168 | Average Reward: -172.000 | Steps:  1977 | Total Reward: -3955.9959100519204|
| Episode:  24 | Epsilon:  0.35 | Reward: -99.60470219747219 | Average Reward: -168.983 | Steps:  2053 | Total Reward: -4055.6006122493914|
| Episode:  25 | Epsilon:  0.34 | Reward: -463.24482838942606 | Average Reward: -180.754 | Steps:  2148 | Total Reward: -4518.845440638818|
| Episode:  26 | Epsilon:  0.33 | Reward: -710.4176660604766 | Average Reward: -201.126 | Steps:  2310 | Total Reward: -5229.263106699291|
| Episode:  27 | Epsilon:  0.32 | Reward: -522.1217633124652 | Average Reward: -213.014 | Steps:  2385 | Total Reward: -5751.384870011756|
| Episode:  28 | Epsilon:  0.31 | Reward: -259.28884208533805 | Average Reward: -214.667 | Steps:  2454 | Total Reward: -6010.673712097095|
| Episode:  29 | Epsilon:  0.30 | Reward: -432.46273394252074 | Average Reward: -222.177 | Steps:  2528 | Total Reward: -6443.136446039615|
| Episode:  30 | Epsilon:  0.29 | Reward: -571.983766281675 | Average Reward: -233.837 | Steps:  2636 | Total Reward: -7015.120212321292|
| Episode:  31 | Epsilon:  0.28 | Reward: -185.80953640737218 | Average Reward: -232.288 | Steps:  2853 | Total Reward: -7200.929748728667|
| Episode:  32 | Epsilon:  0.27 | Reward: -182.5180754849055 | Average Reward: -230.733 | Steps:  3181 | Total Reward: -7383.447824213573|
| Episode:  33 | Epsilon:  0.26 | Reward: -70.56574326499847 | Average Reward: -225.879 | Steps:  4181 | Total Reward: -7454.013567478556|
| Episode:  34 | Epsilon:  0.25 | Reward: -121.9633910354772 | Average Reward: -222.823 | Steps:  4297 | Total Reward: -7575.976958514034|
| Episode:  35 | Epsilon:  0.25 | Reward: -105.51742952080573 | Average Reward: -219.471 | Steps:  5297 | Total Reward: -7681.494388034828|
| Episode:  36 | Epsilon:  0.24 | Reward: -117.67350125631629 | Average Reward: -216.644 | Steps:  6297 | Total Reward: -7799.167889291144|
| Episode:  37 | Epsilon:  0.23 | Reward: 136.13161506386098 | Average Reward: -207.109 | Steps:  7297 | Total Reward: -7663.036274227289|
| Episode:  38 | Epsilon:  0.23 | Reward: -64.18026773697746 | Average Reward: -203.348 | Steps:  7516 | Total Reward: -7727.216541964263|
| Episode:  39 | Epsilon:  0.22 | Reward: -153.0689079292316 | Average Reward: -202.059 | Steps:  8289 | Total Reward: -7880.285449893492|
| Episode:  40 | Epsilon:  0.21 | Reward: -220.253151586213 | Average Reward: -202.513 | Steps:  8560 | Total Reward: -8100.538601479708|
| Episode:  41 | Epsilon:  0.21 | Reward: -126.13314008453538 | Average Reward: -200.651 | Steps:  8801 | Total Reward: -8226.671741564245|
| Episode:  42 | Epsilon:  0.20 | Reward: -158.6591844633964 | Average Reward: -199.651 | Steps:  8965 | Total Reward: -8385.330926027636|
| Episode:  43 | Epsilon:  0.20 | Reward: -150.0936870995189 | Average Reward: -198.498 | Steps:  9625 | Total Reward: -8535.42461312716|
| Episode:  44 | Epsilon:  0.19 | Reward: -219.68194270863847 | Average Reward: -198.980 | Steps:  9794 | Total Reward: -8755.106555835799|
| Episode:  45 | Epsilon:  0.19 | Reward: -193.91884864991218 | Average Reward: -198.867 | Steps:  9982 | Total Reward: -8949.025404485701|
| Episode:  46 | Epsilon:  0.18 | Reward: -61.82639267420223 | Average Reward: -195.888 | Steps: 10246 | Total Reward: -9010.851797159896|
| Episode:  47 | Epsilon:  0.18 | Reward: -96.3503628019237 | Average Reward: -193.770 | Steps: 10437 | Total Reward: -9107.202159961813|
| Episode:  48 | Epsilon:  0.18 | Reward: -49.27226719687263 | Average Reward: -190.760 | Steps: 10663 | Total Reward: -9156.47442715869|
| Episode:  49 | Epsilon:  0.17 | Reward: -149.92102418779052 | Average Reward: -189.926 | Steps: 10834 | Total Reward: -9306.395451346487|
| Episode:  50 | Epsilon:  0.17 | Reward: -43.087047540330076 | Average Reward: -186.990 | Steps: 10981 | Total Reward: -9349.482498886828|
| Episode:  51 | Epsilon:  0.17 | Reward: -89.00423659307943 | Average Reward: -185.068 | Steps: 11268 | Total Reward: -9438.486735479903|
| Episode:  52 | Epsilon:  0.16 | Reward: -197.3789671187657 | Average Reward: -185.305 | Steps: 11430 | Total Reward: -9635.865702598665|
| Episode:  53 | Epsilon:  0.16 | Reward: -48.48747769814441 | Average Reward: -182.724 | Steps: 11628 | Total Reward: -9684.353180296797|
| Episode:  54 | Epsilon:  0.16 | Reward: -152.82516876863983 | Average Reward: -182.170 | Steps: 11868 | Total Reward: -9837.178349065429|
| Episode:  55 | Epsilon:  0.15 | Reward: -275.09025704322437 | Average Reward: -183.859 | Steps: 12124 | Total Reward: -10112.268606108662|
| Episode:  56 | Epsilon:  0.15 | Reward: 150.98068004879596 | Average Reward: -177.880 | Steps: 13124 | Total Reward: -9961.287926059882|
| Episode:  57 | Epsilon:  0.15 | Reward: -220.21113378643383 | Average Reward: -178.623 | Steps: 13366 | Total Reward: -10181.499059846316|
| Episode:  58 | Epsilon:  0.15 | Reward: -70.21895187928243 | Average Reward: -176.754 | Steps: 13629 | Total Reward: -10251.71801172559|
| Episode:  59 | Epsilon:  0.14 | Reward: -233.60104838528852 | Average Reward: -177.717 | Steps: 13831 | Total Reward: -10485.319060110885|
| Episode:  60 | Epsilon:  0.14 | Reward: -15.135674018506862 | Average Reward: -175.008 | Steps: 14016 | Total Reward: -10500.454734129382|
| Episode:  61 | Epsilon:  0.14 | Reward: -223.6855070912669 | Average Reward: -175.806 | Steps: 14748 | Total Reward: -10724.14024122064|
| Episode:  62 | Epsilon:  0.14 | Reward: -235.85290837250307 | Average Reward: -176.774 | Steps: 14923 | Total Reward: -10959.993149593145|
| Episode:  63 | Epsilon:  0.14 | Reward: -214.3848065173307 | Average Reward: -177.371 | Steps: 15207 | Total Reward: -11174.37795611047|
| Episode:  64 | Epsilon:  0.13 | Reward: -149.25144491756566 | Average Reward: -176.932 | Steps: 15498 | Total Reward: -11323.62940102804|
| Episode:  65 | Epsilon:  0.13 | Reward: -116.11682774668213 | Average Reward: -175.996 | Steps: 15728 | Total Reward: -11439.74622877472|
| Episode:  66 | Epsilon:  0.13 | Reward: -51.347626250968986 | Average Reward: -174.107 | Steps: 15907 | Total Reward: -11491.093855025689|
| Episode:  67 | Epsilon:  0.13 | Reward: -88.35573622278729 | Average Reward: -172.828 | Steps: 16095 | Total Reward: -11579.449591248482|
| Episode:  68 | Epsilon:  0.13 | Reward: -65.28460280694141 | Average Reward: -171.246 | Steps: 16298 | Total Reward: -11644.734194055418|
| Episode:  69 | Epsilon:  0.13 | Reward: -347.3912015786208 | Average Reward: -173.799 | Steps: 16795 | Total Reward: -11992.125395634032|
| Episode:  70 | Epsilon:  0.13 | Reward: -93.50221029393863 | Average Reward: -172.652 | Steps: 17336 | Total Reward: -12085.627605927975|
| Episode:  71 | Epsilon:  0.12 | Reward: 234.47313261263056 | Average Reward: -166.918 | Steps: 17773 | Total Reward: -11851.154473315326|
| Episode:  72 | Epsilon:  0.12 | Reward: -208.79147812899828 | Average Reward: -167.499 | Steps: 17988 | Total Reward: -12059.945951444335|
| Episode:  73 | Epsilon:  0.12 | Reward: -43.55941561109775 | Average Reward: -165.801 | Steps: 18177 | Total Reward: -12103.505367055424|
| Episode:  74 | Epsilon:  0.12 | Reward: -111.1827472595192 | Average Reward: -165.063 | Steps: 18438 | Total Reward: -12214.688114314939|
| Episode:  75 | Epsilon:  0.12 | Reward: -66.33052241377108 | Average Reward: -163.747 | Steps: 18708 | Total Reward: -12281.0186367287|
| Episode:  76 | Epsilon:  0.12 | Reward: -209.23950763902855 | Average Reward: -164.346 | Steps: 18837 | Total Reward: -12490.258144367723|
| Episode:  77 | Epsilon:  0.12 | Reward: -246.6389703737377 | Average Reward: -165.414 | Steps: 19112 | Total Reward: -12736.897114741456|
| Episode:  78 | Epsilon:  0.12 | Reward: -164.76177203438633 | Average Reward: -165.406 | Steps: 19291 | Total Reward: -12901.658886775846|
| Episode:  79 | Epsilon:  0.12 | Reward: -45.9779717071558 | Average Reward: -163.894 | Steps: 19490 | Total Reward: -12947.636858482989|
| Episode:  80 | Epsilon:  0.12 | Reward: -314.9933305289483 | Average Reward: -165.783 | Steps: 19709 | Total Reward: -13262.630189011925|
| Episode:  81 | Epsilon:  0.11 | Reward: -60.57797120531736 | Average Reward: -164.484 | Steps: 19908 | Total Reward: -13323.208160217238|
| Episode:  82 | Epsilon:  0.11 | Reward: -72.68270173939061 | Average Reward: -163.365 | Steps: 20107 | Total Reward: -13395.890861956632|
| Episode:  83 | Epsilon:  0.11 | Reward: -198.86101668298892 | Average Reward: -163.792 | Steps: 20239 | Total Reward: -13594.751878639632|
| Episode:  84 | Epsilon:  0.11 | Reward: -39.54248433890882 | Average Reward: -162.313 | Steps: 20376 | Total Reward: -13634.294362978544|
| Episode:  85 | Epsilon:  0.11 | Reward: -12.281210702801374 | Average Reward: -160.548 | Steps: 20494 | Total Reward: -13646.575573681344|
| Episode:  86 | Epsilon:  0.11 | Reward: -170.95449297804913 | Average Reward: -160.669 | Steps: 20635 | Total Reward: -13817.530066659408|
| Episode:  87 | Epsilon:  0.11 | Reward: -187.80342069295577 | Average Reward: -160.981 | Steps: 20820 | Total Reward: -14005.33348735236|
| Episode:  88 | Epsilon:  0.11 | Reward: -60.40376308006867 | Average Reward: -159.838 | Steps: 20966 | Total Reward: -14065.737250432427|
| Episode:  89 | Epsilon:  0.11 | Reward: -236.70125062115474 | Average Reward: -160.702 | Steps: 21134 | Total Reward: -14302.438501053579|
| Episode:  90 | Epsilon:  0.11 | Reward: -363.7247304961643 | Average Reward: -162.957 | Steps: 21310 | Total Reward: -14666.163231549734|
| Episode:  91 | Epsilon:  0.11 | Reward: -71.06950513033563 | Average Reward: -161.948 | Steps: 21426 | Total Reward: -14737.23273668007|
| Episode:  92 | Epsilon:  0.11 | Reward: -307.8285617691465 | Average Reward: -163.533 | Steps: 21567 | Total Reward: -15045.061298449218|
| Episode:  93 | Epsilon:  0.11 | Reward: -48.126185933594854 | Average Reward: -162.292 | Steps: 21699 | Total Reward: -15093.187484382808|
| Episode:  94 | Epsilon:  0.11 | Reward: -282.8661916930904 | Average Reward: -163.575 | Steps: 21918 | Total Reward: -15376.053676075897|
| Episode:  95 | Epsilon:  0.11 | Reward: -66.0799371411164 | Average Reward: -162.549 | Steps: 22033 | Total Reward: -15442.133613217014|
| Episode:  96 | Epsilon:  0.11 | Reward: -360.05750907243385 | Average Reward: -164.606 | Steps: 22253 | Total Reward: -15802.19112228944|
| Episode:  97 | Epsilon:  0.11 | Reward: -188.43619826575429 | Average Reward: -164.852 | Steps: 22375 | Total Reward: -15990.627320555192|
| Episode:  98 | Epsilon:  0.11 | Reward: -149.0715411300008 | Average Reward: -164.691 | Steps: 22535 | Total Reward: -16139.698861685192|
| Episode:  99 | Epsilon:  0.11 | Reward: -183.02560859650146 | Average Reward: -164.876 | Steps: 22703 | Total Reward: -16322.724470281682|
| Episode: 100 | Epsilon:  0.11 | Reward: -212.66227113874595 | Average Reward: -165.354 | Steps: 22913 | Total Reward: -16535.386741420414|
| Episode: 101 | Epsilon:  0.11 | Reward: -71.07648065382753 | Average Reward: -163.541 | Steps: 23141 | Total Reward: -16606.463222074257|
| Episode: 102 | Epsilon:  0.11 | Reward: -87.46247414960125 | Average Reward: -161.697 | Steps: 23328 | Total Reward: -16693.92569622385|
| Episode: 103 | Epsilon:  0.10 | Reward: -15.661370805148579 | Average Reward: -157.869 | Steps: 23498 | Total Reward: -16709.587067028977|
| Episode: 104 | Epsilon:  0.10 | Reward: -176.04833012638494 | Average Reward: -158.323 | Steps: 23661 | Total Reward: -16885.635397155365|
| Episode: 105 | Epsilon:  0.10 | Reward: -199.11936363134953 | Average Reward: -159.649 | Steps: 23834 | Total Reward: -17084.75476078671|
| Episode: 106 | Epsilon:  0.10 | Reward: -212.83334044898413 | Average Reward: -160.179 | Steps: 24043 | Total Reward: -17297.588101235688|
| Episode: 107 | Epsilon:  0.10 | Reward: -220.61422965864375 | Average Reward: -159.716 | Steps: 24315 | Total Reward: -17518.202330894313|
| Episode: 108 | Epsilon:  0.10 | Reward: -70.36787504111334 | Average Reward: -157.864 | Steps: 24540 | Total Reward: -17588.57020593539|
| Episode: 109 | Epsilon:  0.10 | Reward: -83.91661003574745 | Average Reward: -157.396 | Steps: 24781 | Total Reward: -17672.486815971137|
| Episode: 110 | Epsilon:  0.10 | Reward: -9.898624429305457 | Average Reward: -156.467 | Steps: 25021 | Total Reward: -17682.38544040041|
| Episode: 111 | Epsilon:  0.10 | Reward: -238.39640206126498 | Average Reward: -155.697 | Steps: 25219 | Total Reward: -17920.78184246166|
| Episode: 112 | Epsilon:  0.10 | Reward: -205.44042390236325 | Average Reward: -156.527 | Steps: 25425 | Total Reward: -18126.222266364006|
| Episode: 113 | Epsilon:  0.10 | Reward: -230.89437042022192 | Average Reward: -157.638 | Steps: 25651 | Total Reward: -18357.116636784238|
